Group num: 0, TC(X;Y_j): 6.512
banaler lijsttrekker, 0.004, 1.000, 0.004
johan remkes, 0.004, 1.000, 0.004
klimaat partij, 0.004, 1.000, 0.004
achteraf groenlinks, 0.004, 1.000, 0.004
achterban partij, 0.004, 1.000, 0.004
malik, 0.004, 1.000, 0.004
maleisië sloot, 0.004, 1.000, 0.004
actieve kernenergiecentrale, 0.004, 1.000, 0.004
adel, 0.004, 1.000, 0.004
luchthaven vvd, 0.004, 1.000, 0.004
loopholes dichten, 0.004, 1.000, 0.004
loopholes, 0.004, 1.000, 0.004
links pvda, 0.004, 1.000, 0.004
lijsttrekkerschap, 0.004, 1.000, 0.004
lijsttrekker prettig, 0.004, 1.000, 0.004
malik azmani, 0.004, 1.000, 0.004
afweging stemgedrag, 0.004, 1.000, 0.004
liane, 0.004, 1.000, 0.004
afwegingen partij, 0.004, 1.000, 0.004
alders pvda, 0.004, 1.000, 0.004
leefomgeving onafhankelijk, 0.004, 1.000, 0.004
leefbare kleinkinderen, 0.004, 1.000, 0.004
ambities kiezer, 0.004, 1.000, 0.004
leefbaarheid televisieformat, 0.004, 1.000, 0.004
laude, 0.004, 1.000, 0.004
land zeeuwse, 0.004, 1.000, 0.004
land recept, 0.004, 1.000, 0.004
land partij, 0.004, 1.000, 0.004
amerikanen zorgverzekering, 0.004, 1.000, 0.004
liane haan, 0.004, 1.000, 0.004
massaal verdween, 0.004, 1.000, 0.004
medicaid, 0.004, 1.000, 0.004
aanvankelijk groeiversnelling, 0.004, 1.000, 0.004
1990 cda, 0.004, 1.000, 0.004
nafta 1994, 0.004, 1.000, 0.004
moody miljoen, 0.004, 1.000, 0.004
mommaas, 0.004, 1.000, 0.004
1994 goedkope, 0.004, 1.000, 0.004
mohammed chahim, 0.004, 1.000, 0.004
2012 kondigde, 0.004, 1.000, 0.004
2012 partij, 0.004, 1.000, 0.004
minimumloon verhogen, 0.004, 1.000, 0.004
2012 zetels, 0.004, 1.000, 0.004
minimaal partnership, 0.004, 1.000, 0.004
minderheidskabinet vvd, 0.004, 1.000, 0.004
2018 antwoordde, 0.004, 1.000, 0.004
2020 megawatt, 0.004, 1.000, 0.004
2050 schone, 0.004, 1.000, 0.004
500 5000, 0.004, 1.000, 0.004
miljoen onverzekerde, 0.004, 1.000, 0.004
miljoen illegale, 0.004, 1.000, 0.004
miljard trump, 0.004, 1.000, 0.004
milieuthema, 0.004, 1.000, 0.004
50plus staat, 0.004, 1.000, 0.004
aangekondigd treedt, 0.004, 1.000, 0.004
merkels cdu, 0.004, 1.000, 0.004
meerderheid staat, 0.004, 1.000, 0.004
medicare medicaid, 0.004, 1.000, 0.004
medicare, 0.004, 1.000, 0.004
medicaid ouderen, 0.004, 1.000, 0.004
land bruggen, 0.004, 1.000, 0.004
analisten rekenen, 0.004, 1.000, 0.004
duurzaamheid d66, 0.004, 1.000, 0.004
krol 50plus, 0.004, 1.000, 0.004
aten, 0.004, 1.000, 0.004
lachte, 0.004, 1.000, 0.004
arbeid massaal, 0.004, 1.000, 0.004
analisten zakenbank, 0.004, 1.000, 0.004
kruisje plaatst, 0.004, 1.000, 0.004
lagere belasting, 0.004, 1.000, 0.004
appjes, 0.004, 1.000, 0.004
kredietbeoordelaar moody, 0.004, 1.000, 0.004
knettergek, 0.004, 1.000, 0.004
banaler, 0.004, 1.000, 0.004
analyse pbl, 0.004, 1.000, 0.004
klimaatdoelen peilingen, 0.004, 1.000, 0.004
klimaatdoelen kabinet, 0.004, 1.000, 0.004
klimaat zondvloed, 0.004, 1.000, 0.004
koers vaart, 0.004, 1.000, 0.004
klimaatverandering fors, 0.004, 1.000, 0.004
azmani, 0.004, 1.000, 0.004
klimaatontkenner illusie, 0.004, 1.000, 0.004
klimaatverdrag ondertekende, 0.004, 1.000, 0.004
kondigde trump, 0.004, 1.000, 0.004
aanloop provinciale, 0.004, 1.000, 0.004
plaatsing, 0.004, 1.000, 0.004
knip, 0.003, 1.000, 0.003
partijgenoot, 0.003, 1.000, 0.003
pleitte, 0.003, 1.000, 0.003
stikstofuitstoot, 0.003, 1.000, 0.003
flevoland, 0.003, 1.000, 0.003
opleggen, 0.003, 1.000, 0.003
geloofwaardigheid, 0.003, 1.000, 0.003
politieke spectrum, 0.003, 1.000, 0.003
burgemeesters, 0.003, 1.000, 0.003
amendement, 0.003, 1.000, 0.003
bewindslieden, 0.003, 1.000, 0.003
provinciaal, 0.003, 1.000, 0.003
aandringen, 0.003, 1.000, 0.003
uitgesloten, 0.003, 1.000, 0.003
onvrede, 0.003, 1.000, 0.003
oss, 0.003, 1.000, 0.003
agenderen, 0.003, 1.000, 0.003
huishoudens elektriciteit, 0.003, 1.000, 0.003
middeninkomens, 0.003, 1.000, 0.003
jongerenorganisatie, 0.003, 1.000, 0.003
onhandig, 0.003, 1.000, 0.003
milder, 0.003, 1.000, 0.003
zadelen, 0.003, 1.000, 0.003
weggeweest, 0.003, 1.000, 0.003
groenste, 0.003, 1.000, 0.003
koerswijziging, 0.003, 1.000, 0.003
gasvrij, 0.003, 1.000, 0.003
koopmans, 0.003, 1.000, 0.003
vicevoorzitter europese, 0.003, 1.000, 0.003
werkenden, 0.003, 1.000, 0.003
slap, 0.003, 1.000, 0.003
partijen groenlinks, 0.003, 1.000, 0.003
lichting, 0.003, 1.000, 0.003
mkb, 0.003, 1.000, 0.003
partijbestuur, 0.003, 1.000, 0.003
penningmeester, 0.003, 1.000, 0.003
kabinet cda, 0.003, 1.000, 0.003
formatie kabinet, 0.003, 1.000, 0.003
persvoorlichter, 0.003, 1.000, 0.003
burgerij, 0.003, 1.000, 0.003
belastingen omlaag, 0.003, 1.000, 0.003
namens vvd, 0.003, 1.000, 0.003
rechterflank, 0.003, 1.000, 0.003
klimaatparagraaf, 0.003, 1.000, 0.003
stevent, 0.003, 1.000, 0.003
fractieleden, 0.003, 1.000, 0.003
realisten, 0.003, 1.000, 0.003
legio, 0.003, 1.000, 0.003
partij klimaatdoelen, 0.003, 1.000, 0.003
gedraai, 0.003, 1.000, 0.003
verkiezingen partij, 0.003, 1.000, 0.003
nipt, 0.003, 1.000, 0.003
refereerde, 0.003, 1.000, 0.003
aanleg windmolenparken, 0.003, 1.000, 0.003
gelogen, 0.003, 1.000, 0.003
marktconsultatie voorwaarden, 0.003, 1.000, 0.003
vvd klimaatdoelen, 0.003, 1.000, 0.003
volksvertegenwoordiging, 0.003, 1.000, 0.003
vvd voorstander, 0.003, 1.000, 0.003
partij groenlinks, 0.003, 1.000, 0.003
teruggedraaid, 0.003, 1.000, 0.003
negatiever, 0.003, 1.000, 0.003
partijen cda, 0.003, 1.000, 0.003
quotum, 0.003, 1.000, 0.003
lijsttrekkersdebat, 0.003, 1.000, 0.003
verhullen, 0.003, 1.000, 0.003
geregeerd, 0.003, 1.000, 0.003
klapt, 0.003, 1.000, 0.003
partijleden, 0.003, 1.000, 0.003
brinkhorst, 0.003, 1.000, 0.003
sgp vvd, 0.003, 1.000, 0.003
daarbuiten, 0.003, 1.000, 0.003
afwijzen, 0.003, 1.000, 0.003
joost, 0.003, 1.000, 0.003
uittrekken, 0.003, 1.000, 0.003
openstaan, 0.003, 1.000, 0.003
onderzoeksbureau, 0.003, 1.000, 0.003
westerscheldetunnel, 0.003, 1.000, 0.003
gevochten, 0.003, 1.000, 0.003
fijntjes, 0.003, 1.000, 0.003
edwin, 0.003, 1.000, 0.003
hoofdlijnen, 0.003, 1.000, 0.003
vervelend, 0.003, 1.000, 0.003
uitzending, 0.003, 1.000, 0.003
samsom pvda, 0.003, 1.000, 0.003
politieke meerderheid, 0.003, 1.000, 0.003
beverwijk, 0.003, 1.000, 0.003
trappelen, 0.003, 1.000, 0.003
buik, 0.003, 1.000, 0.003
gewogen, 0.003, 1.000, 0.003
voerden, 0.003, 1.000, 0.003
exacte, 0.003, 1.000, 0.003
teruggetrokken, 0.003, 1.000, 0.003
arjen, 0.003, 1.000, 0.003
groenlinksers, 0.003, 1.000, 0.003
kamerdebat, 0.003, 1.000, 0.003
onderhandelingstafel, 0.003, 1.000, 0.003
opviel, 0.003, 1.000, 0.003
wierp, 0.003, 1.000, 0.003
heil, 0.003, 1.000, 0.003
breed gedragen, 0.003, 1.000, 0.003
opgaven, 0.003, 1.000, 0.003
aversie, 0.003, 1.000, 0.003
notitie, 0.003, 1.000, 0.003
irritatie, 0.003, 1.000, 0.003
uitgangspunten, 0.003, 1.000, 0.003
onderhandelaars, 0.003, 1.000, 0.003
kabinet klimaatakkoord, 0.002, 1.000, 0.002
ingrid, 0.002, 1.000, 0.002
ritueel, 0.002, 1.000, 0.002
felste, 0.002, 1.000, 0.002
buitenhof, 0.002, 1.000, 0.002
gezette, 0.002, 1.000, 0.002
groenlinks klimaat, 0.002, 1.000, 0.002
don, 0.002, 1.000, 0.002
strakke, 0.002, 1.000, 0.002
kamer groenlinks, 0.002, 1.000, 0.002
onderhandelingen kabinet, 0.002, 1.000, 0.002
jetten d66, 0.002, 1.000, 0.002
halt, 0.002, 1.000, 0.002
idealistische, 0.002, 1.000, 0.002
afsplitsing, 0.002, 1.000, 0.002
wiegel, 0.002, 1.000, 0.002
zegde, 0.002, 1.000, 0.002
aanschuiven, 0.002, 1.000, 0.002
partijen pvda, 0.002, 1.000, 0.002
sgp cda, 0.002, 1.000, 0.002
deels verklaren, 0.002, 1.000, 0.002
islamisering, 0.002, 1.000, 0.002
zeeland zeeuwse, 0.002, 1.000, 0.002
scoorde, 0.002, 1.000, 0.002
kleurde, 0.002, 1.000, 0.002
onafhankelijk onderzoeksbureau, 0.002, 1.000, 0.002
schimmelpenninck, 0.002, 1.000, 0.002
raan, 0.002, 1.000, 0.002
motorrijtuigenbelasting, 0.002, 1.000, 0.002
afgehaakt, 0.002, 1.000, 0.002
vleestaks, 0.002, 1.000, 0.002
doorrekeningen planbureau, 0.002, 1.000, 0.002
dijkhoff rationeel, 0.002, 1.000, 0.002
beëdiging, 0.002, 1.000, 0.002
anwb, 0.002, 1.000, 0.002
2009 2014, 0.002, 1.000, 0.002
carla christenunie, 0.002, 1.000, 0.002
cda kamer, 0.002, 1.000, 0.002
rekenmeesters, 0.002, 1.000, 0.002
zetelwinst, 0.002, 1.000, 0.002
churchill, 0.002, 1.000, 0.002
scherpste, 0.002, 1.000, 0.002
heemstede, 0.002, 1.000, 0.002
meerderheid provinciale, 0.002, 1.000, 0.002
geharnaste, 0.002, 1.000, 0.002
rutte kamer, 0.002, 1.000, 0.002
cora, 0.002, 1.000, 0.002
terrein staat, 0.002, 1.000, 0.002
ijver, 0.002, 1.000, 0.002
cora nieuwenhuizen, 0.002, 1.000, 0.002
alexander rinnooy, 0.002, 1.000, 0.002
ojik, 0.002, 1.000, 0.002
rinnooy, 0.002, 1.000, 0.002
investeringen infrastructuur, 0.002, 1.000, 0.002
onderzoeksbureau kalavasta, 0.002, 1.000, 0.002
idioten, 0.002, 1.000, 0.002
vvd regeerakkoord, 0.002, 1.000, 0.002
politiek links, 0.002, 1.000, 0.002
kandidatuur, 0.002, 1.000, 0.002
legitimiteit, 0.002, 1.000, 0.002
publieke acceptatie, 0.002, 1.000, 0.002
verhagen cda, 0.002, 1.000, 0.002
lastenverzwaring, 0.002, 1.000, 0.002
verankeren, 0.002, 1.000, 0.002
vervroegde, 0.002, 1.000, 0.002
remkes, 0.002, 1.000, 0.002
partij cda, 0.002, 1.000, 0.002
televisieprogramma, 0.002, 1.000, 0.002
corona klimaat, 0.002, 1.000, 0.002
correctief, 0.002, 1.000, 0.002
regeringscoalitie, 0.002, 1.000, 0.002
vuist, 0.002, 1.000, 0.002
kortste, 0.002, 1.000, 0.002
hoon, 0.002, 1.000, 0.002
indieners, 0.002, 1.000, 0.002
opsporing, 0.002, 1.000, 0.002
behaalde, 0.002, 1.000, 0.002
respons, 0.002, 1.000, 0.002
agrarische sector, 0.002, 1.000, 0.002
klimaatberaad, 0.002, 1.000, 0.002
opiniepeiler, 0.002, 1.000, 0.002
trage, 0.002, 1.000, 0.002
fietspaden, 0.002, 1.000, 0.002
doodgaan, 0.002, 1.000, 0.002
géén, 0.002, 1.000, 0.002
ingreep, 0.002, 1.000, 0.002
schone energiebronnen, 0.002, 1.000, 0.002
gemeld, 0.002, 1.000, 0.002
terlouw, 0.002, 1.000, 0.002
kirsten, 0.002, 1.000, 0.002
bedoelen, 0.002, 1.000, 0.002
land geld, 0.002, 1.000, 0.002
boerma, 0.002, 1.000, 0.002
agrarische, 0.002, 1.000, 0.002
royal, 0.002, 1.000, 0.002
bruikbare, 0.002, 1.000, 0.002
lampen, 0.002, 1.000, 0.002
joint, 0.002, 1.000, 0.002
geclaimd, 0.002, 1.000, 0.002
aanvoering, 0.002, 1.000, 0.002
partijleiders, 0.002, 1.000, 0.002
stadsbestuur, 0.002, 1.000, 0.002
belasting geheven, 0.002, 1.000, 0.002
breekpunt, 0.002, 1.000, 0.002
beantwoordt, 0.002, 1.000, 0.002
kantine, 0.002, 1.000, 0.002
behartigen, 0.002, 1.000, 0.002
doorpakken, 0.002, 1.000, 0.002
openlijke, 0.002, 1.000, 0.002
aangevraagd, 0.002, 1.000, 0.002
daniël, 0.002, 1.000, 0.002
toewerken, 0.002, 1.000, 0.002
deals, 0.002, 1.000, 0.002
uitspreekt, 0.002, 1.000, 0.002
beloning, 0.002, 1.000, 0.002
rade, 0.002, 1.000, 0.002
criteria, 0.002, 1.000, 0.002
pakte, 0.002, 1.000, 0.002
wijziging, 0.002, 1.000, 0.002
bepleitte, 0.002, 1.000, 0.002
veiligheidsmaatregelen, 0.002, 1.000, 0.002
uitfaseren, 0.002, 1.000, 0.002
beleggingen, 0.002, 1.000, 0.002
vvd kabinet, 0.002, 1.000, 0.002
energietransitie brabant, 0.002, 1.000, 0.002
vvd sgp, 0.002, 1.000, 0.002
beroepsgroep, 0.002, 1.000, 0.002
weggestemd, 0.002, 1.000, 0.002
vattenfall nuon, 0.002, 1.000, 0.002
haalbaar betaalbaar, 0.002, 1.000, 0.002
correctief referendum, 0.002, 1.000, 0.002
proefballonnen, 0.002, 1.000, 0.002
burger burger, 0.002, 1.000, 0.002
kees staaij, 0.002, 1.000, 0.002
rechtervleugel, 0.002, 1.000, 0.002
afwezige, 0.002, 1.000, 0.002
kosten jagen, 0.002, 1.000, 0.002
opbieden, 0.002, 1.000, 0.002
europese aanpak, 0.002, 1.000, 0.002
pvv rutte, 0.002, 1.000, 0.002
tweedeling, 0.002, 1.000, 0.002
aandraagt, 0.002, 1.000, 0.002
afgerekend, 0.002, 1.000, 0.002
beklonken, 0.002, 1.000, 0.002
borssele openhouden, 0.002, 1.000, 0.002
partijen kiezers, 0.002, 1.000, 0.002
borssele elektriciteitsproductie, 0.002, 1.000, 0.002
hagen, 0.002, 1.000, 0.002
wenselijkheid, 0.002, 1.000, 0.002
complexe vraagstukken, 0.002, 1.000, 0.002
groten getale, 0.002, 1.000, 0.002
getale, 0.002, 1.000, 0.002
ondertekenden, 0.002, 1.000, 0.002
vergroening economie, 0.002, 1.000, 0.002
internationale klimaatafspraken, 0.002, 1.000, 0.002
uitgelekt, 0.002, 1.000, 0.002
samsoms, 0.002, 1.000, 0.002
campagnedirecteur, 0.002, 1.000, 0.002
vvd opperde, 0.002, 1.000, 0.002
kiezers groenlinks, 0.002, 1.000, 0.002
scholengemeenschap, 0.002, 1.000, 0.002
klimaatverandering groenlinks, 0.002, 1.000, 0.002
nationalisten, 0.002, 1.000, 0.002
rakers, 0.002, 1.000, 0.002
brak lans, 0.002, 1.000, 0.002
nuchterder, 0.002, 1.000, 0.002
vakkundig, 0.002, 1.000, 0.002
pvv geert, 0.002, 1.000, 0.002
haagse politiek, 0.002, 1.000, 0.002
overdoen, 0.002, 1.000, 0.002
mislukte poging, 0.002, 1.000, 0.002
vvd pleit, 0.002, 1.000, 0.002
paginagrote, 0.002, 1.000, 0.002
mak, 0.002, 1.000, 0.002
vvd klaas, 0.002, 1.000, 0.002
arbeidsmigranten, 0.002, 1.000, 0.002
klimaatakkoord europese, 0.002, 1.000, 0.002
pbl 2030, 0.002, 1.000, 0.002
kees rakers, 0.002, 1.000, 0.002
behoudende, 0.002, 1.000, 0.002
zogeheten klimaattafels, 0.002, 1.000, 0.002
kamerlid agnes, 0.002, 1.000, 0.002
kabinet daarover, 0.002, 1.000, 0.002
inwisselbaar, 0.002, 1.000, 0.002
omhelsd, 0.002, 1.000, 0.002
veronderstellingen, 0.002, 1.000, 0.002
bepaal, 0.002, 1.000, 0.002
heiloo, 0.002, 1.000, 0.002
publieke voorzieningen, 0.002, 1.000, 0.002
hangijzer, 0.002, 1.000, 0.002
verkiezingen kamer, 0.002, 1.000, 0.002
onderbreken, 0.002, 1.000, 0.002
miljoenennota, 0.002, 1.000, 0.002
1800 hectare, 0.002, 1.000, 0.002
uitnodigde, 0.002, 1.000, 0.002
rituele, 0.002, 1.000, 0.002
geld veiligheid, 0.002, 1.000, 0.002
fractievoorzitter pvda, 0.002, 1.000, 0.002
sgp partij, 0.002, 1.000, 0.002
groenlinks partijen, 0.002, 1.000, 0.002
siert, 0.002, 1.000, 0.002
gepeperde, 0.002, 1.000, 0.002
esther cda, 0.002, 1.000, 0.002
ervaringsdeskundige, 0.002, 1.000, 0.002
diepen, 0.002, 1.000, 0.002
europese partij, 0.002, 1.000, 0.002
traden, 0.002, 1.000, 0.002
grapte, 0.002, 1.000, 0.002
staat kabinet, 0.002, 1.000, 0.002
stemde groenlinks, 0.002, 1.000, 0.002
cammaart, 0.002, 1.000, 0.002
opzichtige, 0.002, 1.000, 0.002
genodigden, 0.002, 1.000, 0.002
claimde, 0.002, 1.000, 0.002
tunnelvisie, 0.002, 1.000, 0.002
huizenmarkt, 0.002, 1.000, 0.002
wieringermeer, 0.002, 1.000, 0.002
vrijwillige, 0.002, 1.000, 0.002
absurde, 0.002, 1.000, 0.002
redacteur, 0.002, 1.000, 0.002
sander, 0.002, 1.000, 0.002
beheerder, 0.002, 1.000, 0.002
restanten, 0.002, 1.000, 0.002
aandeelhoudersvergadering, 0.002, 1.000, 0.002
gehanteerd, 0.002, 1.000, 0.002
bram, 0.002, 1.000, 0.002
nuanceren, 0.002, 1.000, 0.002
realiseert, 0.002, 1.000, 0.002
sluitende, 0.002, 1.000, 0.002
overgedragen, 0.002, 1.000, 0.002
omarmt, 0.002, 1.000, 0.002
vvd fvd, 0.002, 1.000, 0.002
belangstellenden, 0.002, 1.000, 0.002
houtige, 0.002, 1.000, 0.002
regeringspartijen vvd, 0.002, 1.000, 0.002
organisator, 0.002, 1.000, 0.002
gelderland, 0.001, 1.000, 0.001
genoteerd, 0.001, 1.000, 0.001
overgaat, 0.001, 1.000, 0.001
verworpen, 0.001, 1.000, 0.001
speerpunten, 0.001, 1.000, 0.001
offensief, 0.001, 1.000, 0.001
doorbroken, 0.001, 1.000, 0.001
korrel, 0.001, 1.000, 0.001
verhoudt, 0.001, 1.000, 0.001
secretaris, 0.001, 1.000, 0.001
doorgezet, 0.001, 1.000, 0.001
gewijzigd, 0.001, 1.000, 0.001
dinsdagavond, 0.001, 1.000, 0.001
timmermans pvda, 0.001, 1.000, 0.001
repte, 0.001, 1.000, 0.001
basisonderwijs, 0.001, 1.000, 0.001
aftrap, 0.001, 1.000, 0.001
afmaken, 0.001, 1.000, 0.001
veenendaal, 0.001, 1.000, 0.001
klimaatakkoord nijpels, 0.001, 1.000, 0.001
terughalen, 0.001, 1.000, 0.001
opstappen, 0.001, 1.000, 0.001
debatteerde, 0.001, 1.000, 0.001
coronaregels, 0.001, 1.000, 0.001
vleugel, 0.001, 1.000, 0.001
amendementen, 0.001, 1.000, 0.001
groenlinkser, 0.001, 1.000, 0.001
woningisolatie, 0.001, 1.000, 0.001
zegje, 0.001, 1.000, 0.001
redde, 0.001, 1.000, 0.001
spant, 0.001, 1.000, 0.001
uitlaten, 0.001, 1.000, 0.001
nutsbedrijf, 0.001, 1.000, 0.001
verkochte, 0.001, 1.000, 0.001
toelichting, 0.001, 1.000, 0.001
dijkhoffs, 0.001, 1.000, 0.001
loodsen, 0.001, 1.000, 0.001
herhaald, 0.001, 1.000, 0.001
opgeworpen, 0.001, 1.000, 0.001
verplichtingen, 0.001, 1.000, 0.001
zesduizend, 0.001, 1.000, 0.001
elektra, 0.001, 1.000, 0.001
bewindspersoon, 0.001, 1.000, 0.001
kamer stemde, 0.001, 1.000, 0.001
vvd borssele, 0.001, 1.000, 0.001
emissieloze, 0.001, 1.000, 0.001
2030 halveren, 0.001, 1.000, 0.001
groningen rutte, 0.001, 1.000, 0.001
mijnheer, 0.001, 1.000, 0.001
vooges, 0.001, 1.000, 0.001
boordevol, 0.001, 1.000, 0.001
degelijke, 0.001, 1.000, 0.001
sap, 0.001, 1.000, 0.001
overheid overheid, 0.001, 1.000, 0.001
achilleshiel, 0.001, 1.000, 0.001
smeulders, 0.001, 1.000, 0.001
geld uittrekken, 0.001, 1.000, 0.001
kabinet staat, 0.001, 1.000, 0.001
woensdagochtend, 0.001, 1.000, 0.001
brievenbus, 0.001, 1.000, 0.001
bouwend, 0.001, 1.000, 0.001
deelnemende, 0.001, 1.000, 0.001
klimaatdiscussie, 0.001, 1.000, 0.001
breidt, 0.001, 1.000, 0.001
luchtverkeer, 0.001, 1.000, 0.001
coalitiegenoot, 0.001, 1.000, 0.001
passend, 0.001, 1.000, 0.001
struikelblokken, 0.001, 1.000, 0.001
laconiek, 0.001, 1.000, 0.001
kier, 0.001, 1.000, 0.001
concreter, 0.001, 1.000, 0.001
klimaat kamer, 0.001, 1.000, 0.001
kalm, 0.001, 1.000, 0.001
optelt, 0.001, 1.000, 0.001
alternatieven fossiele, 0.001, 1.000, 0.001
fluctuaties, 0.001, 1.000, 0.001
akademik, 0.001, 1.000, 0.001
eindigheid, 0.001, 1.000, 0.001
correcties, 0.001, 1.000, 0.001
uitstek geschikt, 0.001, 1.000, 0.001
lachende, 0.001, 1.000, 0.001
samenkomen, 0.001, 1.000, 0.001
asn, 0.001, 1.000, 0.001
faseren, 0.001, 1.000, 0.001
verslaggevers, 0.001, 1.000, 0.001
steentje bijdragen, 0.001, 1.000, 0.001
research centre, 0.001, 1.000, 0.001
wijers, 0.001, 1.000, 0.001
hechten, 0.001, 1.000, 0.001
voordeliger, 0.001, 1.000, 0.001
moedeloos, 0.001, 1.000, 0.001
garen, 0.001, 1.000, 0.001
leent, 0.001, 1.000, 0.001
raadplegen, 0.001, 1.000, 0.001
uitdagende, 0.001, 1.000, 0.001
tolheffing, 0.001, 1.000, 0.001
economie universiteit, 0.001, 1.000, 0.001
vergemakkelijken, 0.001, 1.000, 0.001
gereguleerd, 0.001, 1.000, 0.001
tevergeefs, 0.001, 1.000, 0.001
lelijk, 0.001, 1.000, 0.001
kamer kabinet, 0.001, 1.000, 0.001
verzuchtte, 0.001, 1.000, 0.001
item, 0.001, 1.000, 0.001
keerden, 0.001, 1.000, 0.001
bevolkte, 0.001, 1.000, 0.001
regenval, 0.001, 1.000, 0.001
weeg, 0.001, 1.000, 0.001
co2 klimaatverandering, 0.001, 1.000, 0.001
voorzorg, 0.001, 1.000, 0.001
rijzen, 0.001, 1.000, 0.001
overgang fossiele, 0.001, 1.000, 0.001
doorverkocht, 0.001, 1.000, 0.001
ondertekend, 0.001, 1.000, 0.001
staat regeerakkoord, 0.001, 1.000, 0.001
effecten portemonnee, 0.001, 1.000, 0.001
overeengekomen, 0.001, 1.000, 0.001
milieudefensie greenpeace, 0.001, 1.000, 0.001
krimpregio, 0.001, 1.000, 0.001
afpakken, 0.001, 1.000, 0.001
sporthal, 0.001, 1.000, 0.001
constellatie, 0.001, 1.000, 0.001
stimuleren investeren, 0.001, 1.000, 0.001
schikken, 0.001, 1.000, 0.001
afgevallen, 0.001, 1.000, 0.001
smalend, 0.001, 1.000, 0.001
afgestapt, 0.001, 1.000, 0.001
dichtgetimmerd, 0.001, 1.000, 0.001
pijlen, 0.001, 1.000, 0.001
energietransitie overheid, 0.001, 1.000, 0.001
klimaatverandering bestrijden, 0.001, 1.000, 0.001
haaren, 0.001, 1.000, 0.001
correcties aanvullingen, 0.001, 1.000, 0.001
beurden, 0.001, 1.000, 0.001
verstoring, 0.001, 1.000, 0.001
vraagteken, 0.001, 1.000, 0.001
baseerde, 0.001, 1.000, 0.001
onderzochte, 0.001, 1.000, 0.001
handschoen, 0.001, 1.000, 0.001
miljonair, 0.001, 1.000, 0.001
bodemloze, 0.001, 1.000, 0.001
heropening, 0.001, 1.000, 0.001
zijdelings, 0.001, 1.000, 0.001
lingen, 0.001, 1.000, 0.001
meebeslissen, 0.001, 1.000, 0.001
rendeert, 0.001, 1.000, 0.001
springlevend, 0.001, 1.000, 0.001
bossen gekapt, 0.001, 1.000, 0.001
overtroffen, 0.001, 1.000, 0.001
vlinder, 0.001, 1.000, 0.001
emissiereducties, 0.001, 1.000, 0.001
innovatiekracht, 0.001, 1.000, 0.001
promovendus, 0.001, 1.000, 0.001
adviesorgaan, 0.001, 1.000, 0.001
verdiept, 0.000, 1.000, 0.000
johanna, 0.000, 1.000, 0.000
afgewacht, 0.000, 1.000, 0.000
maatwerk, 0.000, 1.000, 0.000
provincie staat, 0.000, 1.000, 0.000
haakt, 0.000, 1.000, 0.000
helpende, 0.000, 1.000, 0.000
klimaat uitstoot, 0.000, 1.000, 0.000
ondergaat, 0.000, 1.000, 0.000
a15, 0.000, 1.000, 0.000
brandstoffen immers, 0.000, 1.000, 0.000
gemeente provincie, 0.000, 1.000, 0.000
aanbevolen, 0.000, 1.000, 0.000
subiet, 0.000, 1.000, 0.000
ontwikkelaar, 0.000, 1.000, 0.000
mijnbouwbedrijf, 0.000, 1.000, 0.000
klagers, 0.000, 1.000, 0.000
dekt, 0.000, 1.000, 0.000
Group num: 8, TC(X;Y_j): 15.213
minzaam, 0.025, 1.000, 0.025
boel geld, 0.023, 1.000, 0.023
ingewijde, 0.022, 1.000, 0.022
verbaal, 0.022, 1.000, 0.022
kopenhagen, 0.021, 1.000, 0.021
gooide, 0.020, 1.000, 0.020
glad, 0.019, 1.000, 0.019
jinping, 0.018, 1.000, 0.018
keus, 0.018, 1.000, 0.018
veranda, 0.017, 1.000, 0.017
gezichtsverlies zuchten, 0.017, 1.000, 0.017
indisch, 0.017, 1.000, 0.017
hoofden dekken, 0.017, 1.000, 0.017
linkser alternatief, 0.017, 1.000, 0.017
handvol deelakkoorden, 0.017, 1.000, 0.017
handtekeningen gooide, 0.017, 1.000, 0.017
groenlinks overloopt, 0.017, 1.000, 0.017
uiterste vleugels, 0.017, 1.000, 0.017
veranda duisenberg, 0.017, 1.000, 0.017
samsom secondant, 0.017, 1.000, 0.017
cruciaal vertrouwden, 0.017, 1.000, 0.017
groen wond, 0.017, 1.000, 0.017
maaltijd rutte, 0.017, 1.000, 0.017
aanzien klimaatakkoord, 0.017, 1.000, 0.017
schippers inhoudelijke, 0.017, 1.000, 0.017
gooide activisme, 0.017, 1.000, 0.017
alternatief partij, 0.017, 1.000, 0.017
d66 zeiden, 0.017, 1.000, 0.017
cramer pvda, 0.017, 1.000, 0.017
indisch kropen, 0.017, 1.000, 0.017
slagingskansen, 0.017, 1.000, 0.017
verhagen samsom, 0.017, 1.000, 0.017
kopenhagen politiek, 0.017, 1.000, 0.017
kronkel hoofden, 0.017, 1.000, 0.017
klimaatakkoord kopenhagen, 0.017, 1.000, 0.017
klaver wegstuurt, 0.017, 1.000, 0.017
buma stadhouderskamer, 0.017, 1.000, 0.017
klaver vleugje, 0.017, 1.000, 0.017
taai gezelschap, 0.017, 1.000, 0.017
klaver taai, 0.017, 1.000, 0.017
tegelijk geesten, 0.017, 1.000, 0.017
tegenstanders paaien, 0.017, 1.000, 0.017
klaver onderhandelaar, 0.017, 1.000, 0.017
